dbSoilAnaliysis.Province,Ø,dbSoilAnaliysis.Latitude,dbSoilAnaliysis.Longtitude
Cagayan,,18.6023,121.0574
Cagayan,,18.6124,121.1682
Cagayan,,18.6187,121.1195
Cagayan,,18.9083,121.9109
Cagayan,,19.3062,121.4164
Cagayan,,19.3634,121.4761
Isabela,,,
Isabela,3,,
Isabela,,16.4697,121.7623
Isabela,,16.4876,121.7794
Isabela,,16.494,121.654
Isabela,,16.4956,121.656
Isabela,,16.49652352,121.6612332
Isabela,,16.49672111,121.6582725
Isabela,,16.4984,121.653
Isabela,,16.4987,121.655
Isabela,,16.499,121.6848
Isabela,,16.5011,121.655
Isabela,,16.5036,121.655
Isabela,,16.5054,121.936
Isabela,,16.5083,121.7462
Isabela,,16.5169,121.643
Isabela,,16.5175,121.643
Isabela,,16.518,121.641
Isabela,,16.5184,121.643
Isabela,,16.519,121.64
Isabela,,16.5206,121.646
Isabela,,16.5207,121.644
Isabela,,16.5213,121.647
Isabela,,16.5224,121.64
Isabela,,16.5225,121.647
Isabela,,16.5231,121.644
Isabela,,16.5233,121.657
Isabela,,16.5242,121.641
Isabela,,16.5243,121.63
Isabela,,16.5247,121.656
Isabela,,16.5248,121.654
Isabela,,16.5252,121.642
Isabela,,16.5253,121.657
Isabela,,16.5255,121.658
Isabela,,16.526,121.658
Isabela,,16.5261,121.631
Isabela,,121.645,121.631
Isabela,,121.652,121.631
Isabela,,121.657,121.631
Isabela,,16.5262,121.656
Isabela,,16.5263,121.633
Isabela,,16.5267,121.656
Isabela,,16.5282,121.645
Isabela,,16.5284,121.649
Isabela,,16.5288,121.647
Isabela,,16.5296,121.654
Isabela,,16.5299,121.649
Isabela,,16.5304,121.648
Isabela,,16.5319,121.649
Isabela,,16.5348,121.63
Isabela,,16.5352,121.644
Isabela,,16.5355,121.63
Isabela,,121.762,121.63
Isabela,,121.769,121.63
Isabela,,16.5374,121.766
Isabela,,16.5378,121.766
Isabela,,16.5384,121.767
Isabela,,121.768,121.767
Isabela,,16.5386,121.767
Isabela,,16.5387,121.763
Isabela,,16.5388,121.767
Isabela,,16.5404,121.765
Isabela,,16.5405,121.7594
Isabela,,16.5417,121.766
Isabela,,16.5433,121.769
Isabela,,16.5455,121.707
Isabela,,16.5465,121.74
Isabela,,16.5512,121.6995
Isabela,,16.5572,121.645
Isabela,,16.5583,121.631
Isabela,,16.5584,121.663
Isabela,,121.667,121.663
Isabela,,16.5585,121.679
Isabela,,16.5586,121.665
Isabela,,16.5587,121.678
Isabela,,16.5588,121.667
Isabela,,16.5589,121.668
Isabela,,16.559,121.676
Isabela,,16.5591,121.669
Isabela,,16.5592,121.676
Isabela,,121.678,121.676
Isabela,,16.5593,121.676
Isabela,,121.678,121.676
Isabela,,16.5594,121.677
Isabela,,16.5596,121.677
Isabela,,16.5597,121.6454
Isabela,,121.665,121.6454
Isabela,,16.5599,121.636
Isabela,,121.667,121.636
Isabela,,121.669,121.636
Isabela,,121.677,121.636
Isabela,,121.68,121.636
Isabela,,16.56,121.679
Isabela,,16.5602,121.669
Isabela,,121.68,121.669
Isabela,,16.5603,121.669
Isabela,,16.5604,121.681
Isabela,,16.5605,121.682
Isabela,,16.5606,121.673
Isabela,,121.674,121.673
Isabela,,121.675,121.673
Isabela,,121.681,121.673
Isabela,,16.5607,121.666
Isabela,,121.671,121.666
Isabela,,121.672,121.666
Isabela,,121.675,121.666
Isabela,,16.5608,121.672
Isabela,,121.681,121.672
Isabela,,16.5609,121.667
Isabela,,121.669,121.667
Isabela,,121.681,121.667
Isabela,,121.682,121.667
Isabela,,16.561,121.669
Isabela,,16.5612,121.665
Isabela,,121.676,121.665
Isabela,,16.5614,121.667
Isabela,,121.682,121.667
Isabela,,16.5615,121.679
Isabela,,16.5616,121.664
Isabela,,121.666,121.664
Isabela,,121.677,121.664
Isabela,,121.68,121.664
Isabela,,16.5617,121.669
Isabela,,16.5618,121.663
Isabela,,16.5619,121.662
Isabela,,121.681,121.662
Isabela,,121.683,121.662
Isabela,,16.562,121.663
Isabela,,16.5622,121.682
Isabela,,121.767,121.682
Isabela,,16.5623,121.679
Isabela,,16.5624,121.663
Isabela,,121.67,121.663
Isabela,,121.681,121.663
Isabela,,121.683,121.663
Isabela,,16.5625,121.66
Isabela,,16.5626,121.67
Isabela,,121.681,121.67
Isabela,,16.5627,121.661
Isabela,,121.681,121.661
Isabela,,16.5628,121.67
Isabela,,121.672,121.67
Isabela,,121.679,121.67
Isabela,,121.684,121.67
Isabela,,16.5629,121.679
Isabela,,121.684,121.679
Isabela,,16.563,121.665
Isabela,,121.681,121.665
Isabela,,121.682,121.665
Isabela,,16.5631,121.665
Isabela,,16.5632,121.672
Isabela,,121.685,121.672
Isabela,,16.5633,121.675
Isabela,,121.682,121.675
Isabela,,16.5634,121.675
Isabela,,121.677,121.675
Isabela,,121.682,121.675
Isabela,,16.5635,121.675
Isabela,,16.5636,121.675
Isabela,,16.5638,121.638
Isabela,,121.677,121.638
Isabela,,121.682,121.638
Isabela,,16.5639,121.671
Isabela,,16.564,121.674
Isabela,,121.682,121.674
Isabela,,16.5641,121.669
Isabela,,121.675,121.669
Isabela,,121.677,121.669
Isabela,,16.5642,121.665
Isabela,,16.5643,121.669
Isabela,,16.5644,121.677
Isabela,,16.5645,121.67
Isabela,,121.683,121.67
Isabela,,121.684,121.67
Isabela,,16.5646,121.67
Isabela,,16.5648,121.675
Isabela,,16.565,121.638
Isabela,,16.5653,121.682
Isabela,,16.5654,121.675
Isabela,,16.5656,121.677
Isabela,,16.5658,121.678
Isabela,,16.5662,121.6822
Isabela,,16.5664,121.681
Isabela,,16.5665,121.682
Isabela,,16.5666,121.68
Isabela,,16.5669,121.662
Isabela,,121.682,121.662
Isabela,,16.5672,121.677
Isabela,,16.5675,121.681
Isabela,,121.682,121.681
Isabela,,16.5676,121.681
Isabela,,16.5677,121.681
Isabela,,16.5679,121.681
Isabela,,121.683,121.681
Isabela,,16.5681,121.682
Isabela,,16.5683,121.687
Isabela,,16.5688,121.684
Isabela,,16.569,121.684
Isabela,,16.5692,121.684
Isabela,,121.688,121.684
Isabela,,16.5696,121.684
Isabela,,121.685,121.684
Isabela,,16.5698,121.684
Isabela,,16.5705,121.684
Isabela,,121.685,121.684
Isabela,,16.5716,121.684
Isabela,,16.5717,121.683
Isabela,,16.5719,121.686
Isabela,,16.5734,121.647
Isabela,,16.5741,121.655
Isabela,,16.5744,121.646
Isabela,,16.575,121.651
Isabela,,16.5762,121.658
Isabela,,16.5782,121.647
Isabela,,16.5787,121.6568
Isabela,,16.5797,121.728
Isabela,,16.5826,121.7879
Isabela,,121.788,121.7879
Isabela,,16.5829,121.6584
Isabela,,16.5839,121.6149
Isabela,,16.5874,121.6825
Isabela,,16.5976,121.591
Isabela,,121.5912,121.591
Isabela,,16.5979,121.6825
Isabela,,121.683,121.6825
Isabela,,16.5999,121.668
Isabela,,121.6682,121.668
Isabela,,16.6078,121.6777
Isabela,,16.6114,121.7082
Isabela,,16.6118,121.629
Isabela,,121.6292,121.629
Isabela,,16.6185,121.591
Isabela,,121.5912,121.591
Isabela,,16.6219,121.6106
Isabela,,16.6233,121.656
Isabela,,16.6255,121.654
Isabela,,16.6297,121.6898
Isabela,,16.6329,121.64
Isabela,,121.6404,121.64
Isabela,,16.6333,121.833
Isabela,,16.6377,121.665
Isabela,,16.6378,121.554
Isabela,,16.6382,121.657
Isabela,,16.6444,121.577
Isabela,,16.6482,121.4807
Isabela,,16.6516,121.6146
Isabela,,16.6519,121.667
Isabela,,16.6586,121.6561
Isabela,,16.6593,121.5969
Isabela,,121.597,121.5969
Isabela,,16.661,122.061
Isabela,,16.66145,121.63718
Isabela,,16.6632,121.896
Isabela,,16.666,121.557
Isabela,,16.6666,121.523
Isabela,,16.6687,121.469
Isabela,,16.6726,121.58
Isabela,,16.6748,121.718
Isabela,,16.6754,121.6965
Isabela,,16.6764,121.4744
Isabela,,16.6794,121.6235
Isabela,,121.624,121.6235
Isabela,,16.6796,121.9523
Isabela,,16.6802,121.5584
Isabela,,16.6812,121.629
Isabela,,16.6814,121.536
Isabela,,16.6823,121.58
Isabela,,121.588,121.58
Isabela,,16.6841,121.896
Isabela,,121.8961,121.896
Isabela,,16.6891,121.5025
Isabela,,121.503,121.5025
Isabela,,16.68927,121.70676
Isabela,,16.6893,121.707
Isabela,,16.6904,121.649
Isabela,,16.6916,121.6519
Isabela,,16.6935,121.4764
Isabela,,16.6937,121.517
Isabela,,16.6947,121.588
Isabela,,16.696111,121.505
Isabela,,16.696389,121.508611
Isabela,,16.696944,121.499167
Isabela,,16.697222,121.4975
Isabela,,16.6973,121.8648
Isabela,,16.6975,121.518611
Isabela,,16.6978,121.6404
Isabela,,16.6981,121.4599
Isabela,,16.698333,121.511667
Isabela,,16.698889,121.516389
Isabela,,16.6993,121.5456
Isabela,,16.700278,121.495556
Isabela,,121.499444,121.495556
Isabela,,16.7003,121.6649
Isabela,,16.7005,121.631
Isabela,,121.6312,121.631
Isabela,,16.7025,121.500278
Isabela,,121.527778,121.500278
Isabela,,16.703611,121.526389
Isabela,,16.704167,121.498333
Isabela,,16.7044,121.608
Isabela,,121.6083,121.608
Isabela,,16.704444,121.501111
Isabela,,121.526389,121.501111
Isabela,,16.704722,121.525556
Isabela,,121.531944,121.525556
Isabela,,16.705,121.6467
Isabela,,16.705278,121.523889
Isabela,,16.7054,121.6727
Isabela,,16.7056,121.68
Isabela,,16.705833,121.507778
Isabela,,121.538333,121.507778
Isabela,,16.706111,121.492778
Isabela,,16.706389,121.519722
Isabela,,16.706667,121.495833
Isabela,,121.496944,121.495833
Isabela,,121.524444,121.495833
Isabela,,16.7075,121.528
Isabela,,16.707778,121.529167
Isabela,,16.708056,121.543611
Isabela,,16.708333,121.514722
Isabela,,16.708611,121.527778
Isabela,,121.528056,121.527778
Isabela,,16.7088,121.8398
Isabela,,16.708889,121.5275
Isabela,,16.7094,121.649
Isabela,,16.709444,121.496111
Isabela,,121.542778,121.496111
Isabela,,16.7096,121.651
Isabela,,121.654,121.651
Isabela,,16.71,121.524444
Isabela,,16.710278,121.516667
Isabela,,121.526111,121.516667
Isabela,,16.710556,121.519167
Isabela,,16.710833,121.516389
Isabela,,121.523611,121.516389
Isabela,,121.523889,121.516389
Isabela,,121.524444,121.516389
Isabela,,121.526667,121.516389
Isabela,,16.711111,121.496111
Isabela,,121.5225,121.496111
Isabela,,121.541111,121.496111
Isabela,,16.711389,121.494167
Isabela,,121.499444,121.494167
Isabela,,121.519167,121.494167
Isabela,,16.7115,121.651
Isabela,,16.711944,121.515
Isabela,,121.516389,121.515
Isabela,,121.518333,121.515
Isabela,,16.7125,121.515833
Isabela,,16.712778,121.503333
Isabela,,121.503611,121.503333
Isabela,,16.7129,121.62
Isabela,,16.713056,121.491944
Isabela,,16.7132,121.679
Isabela,,16.713333,121.502778
Isabela,,121.517778,121.502778
Isabela,,16.7136,121.514
Isabela,,16.713611,121.514722
Isabela,,16.715,121.501944
Isabela,,16.7154,121.672
Isabela,,16.7156,121.588
Isabela,,121.5884,121.588
Isabela,,16.7162,121.6621
Isabela,,16.7175,121.533056
Isabela,,16.718056,121.503889
Isabela,,16.718611,121.5125
Isabela,,121.517778,121.5125
Isabela,,121.519167,121.5125
Isabela,,16.718889,121.517222
Isabela,,16.719,121.8104
Isabela,,16.7197,121.4824
Isabela,,16.719722,121.516944
Isabela,,121.517222,121.516944
Isabela,,16.72,121.513056
Isabela,,16.7202,121.5456
Isabela,,121.546,121.5456
Isabela,,16.7203,121.502
Isabela,,16.721389,121.495
Isabela,,16.7215,121.501
Isabela,,16.7218,121.621
Isabela,,16.7223,121.456
Isabela,,16.7244,121.4676
Isabela,,16.7251,121.517
Isabela,,16.7255,121.6531
Isabela,,16.726667,121.52
Isabela,,16.7282,121.789
Isabela,,16.7299,121.8876
Isabela,,16.73,121.516389
Isabela,,16.7329,121.7936
Isabela,,121.794,121.7936
Isabela,,16.7349,121.9644
Isabela,,16.7363,121.64
Isabela,,16.7395,121.816
Isabela,,16.7427,121.66
Isabela,,16.7455,121.8876
Isabela,,121.888,121.8876
Isabela,,16.7459,121.46
Isabela,,16.7485,121.477
Isabela,,16.7509,121.6743
Isabela,,16.7521,121.48
Isabela,,16.7542,121.475
Isabela,,16.7543,121.476
Isabela,,16.7551,121.648
Isabela,,121.6483,121.648
Isabela,,16.7556,121.6743
Isabela,,16.7564,121.7508
Isabela,,16.7568,121.748
Isabela,,16.758,121.474
Isabela,,16.7584,121.8278
Isabela,,16.7626,121.665
Isabela,,16.7656,121.9595
Isabela,,16.7673,121.546
Isabela,,16.7698,121.4228
Isabela,,121.423,121.4228
Isabela,,16.77185,121.6655
Isabela,,16.7782,122.16
Isabela,,16.781,121.5355
Isabela,,16.7823,121.546
Isabela,,16.783,121.546
Isabela,,16.7845,121.8659
Isabela,,16.7892,121.785
Isabela,,121.7851,121.785
Isabela,,16.7907,121.5384
Isabela,,16.7946,121.9477
Isabela,,16.7958,121.5627
Isabela,,121.563,121.5627
Isabela,,16.8034,121.604
Isabela,,16.8047,121.526
Isabela,,16.8069,121.9179
Isabela,,16.808,121.7201
Isabela,,16.8091,121.5456
Isabela,,121.546,121.5456
Isabela,,16.8128,121.5085
Isabela,,16.8132,121.576
Isabela,,16.8156,121.8136
Isabela,,16.8157,121.728
Isabela,,16.8167,121.668
Isabela,,16.8168,121.9393
Isabela,,16.8194,121.454
Isabela,,121.4542,121.454
Isabela,,16.8246,121.733
Isabela,,16.829,121.7965
Isabela,,16.83,121.533
Isabela,,16.834,121.5227
Isabela,,121.523,121.5227
Isabela,,16.8353,121.5456
Isabela,,121.546,121.5456
Isabela,,16.8358,121.67692
Isabela,,121.677,121.67692
Isabela,,16.836,121.6026
Isabela,,16.8363,121.545
Isabela,,16.8368,121.546
Isabela,,16.8372,121.543
Isabela,,121.547,121.543
Isabela,,16.8379,121.543
Isabela,,16.8381,121.543
Isabela,,16.8385,121.551
Isabela,,121.552,121.551
Isabela,,16.8386,121.547
Isabela,,16.8392,121.7434
Isabela,,16.8409,121.574
Isabela,,121.5741,121.574
Isabela,,16.8417,121.581
Isabela,,16.8428,121.561
Isabela,,16.8431,121.5468
Isabela,,16.8436,121.552
Isabela,,16.844,121.563
Isabela,,16.8446,121.614
Isabela,,16.8451,121.552
Isabela,,16.8455,121.636
Isabela,,16.8458,121.805
Isabela,,16.8472,121.635
Isabela,,16.8475,121.636
Isabela,,16.8481,121.572
Isabela,,16.8486,121.635
Isabela,,16.84899,121.6539
Isabela,,16.849,121.563
Isabela,,16.8491,121.63
Isabela,,16.8495,121.573
Isabela,,121.574,121.573
Isabela,,16.8497,121.634
Isabela,,121.635,121.634
Isabela,,16.8512,121.555
Isabela,,16.8513,121.573
Isabela,,16.8518,121.629
Isabela,,121.63,121.629
Isabela,,16.8519,121.9046
Isabela,,16.852,121.629
Isabela,,16.8521,121.636
Isabela,,16.8527,121.597
Isabela,,16.8534,121.573
Isabela,,121.8363,121.573
Isabela,,16.8544,121.635
Isabela,,16.855,121.575
Isabela,,16.8554,121.571
Isabela,,16.8556,121.577
Isabela,,16.8584,121.569
Isabela,,16.8587,121.556
Isabela,,121.557,121.556
Isabela,,16.8589,121.57
Isabela,,121.63,121.57
Isabela,,16.85903,121.68297
Isabela,,16.8592,121.572
Isabela,,16.8599,121.5855
Isabela,,121.586,121.5855
Isabela,,16.8605,121.615
Isabela,,16.8606,121.629
Isabela,,16.8629,121.559
Isabela,,16.8633,121.8674
Isabela,,16.8635,121.583
Isabela,,16.8637,121.569
Isabela,,16.8659,121.7338
Isabela,,121.734,121.7338
Isabela,,16.866,121.563
Isabela,,16.8661,121.57
Isabela,,16.8662,121.57
Isabela,,121.571,121.57
Isabela,,16.8667,121.569
Isabela,,16.8668,121.569
Isabela,,121.578,121.569
Isabela,,121.7987,121.569
Isabela,,121.799,121.569
Isabela,,16.8669,122.03
Isabela,,16.8671,121.569
Isabela,,121.57,121.569
Isabela,,121.578,121.569
Isabela,,16.8673,121.567
Isabela,,16.8678,121.564
Isabela,,121.57,121.564
Isabela,,16.8679,121.566
Isabela,,16.868,121.572
Isabela,,16.8683,121.571
Isabela,,16.8685,121.568
Isabela,,121.57,121.568
Isabela,,16.869,121.566
Isabela,,16.8695,121.569
Isabela,,16.87,121.567
Isabela,,16.8702,121.546
Isabela,,16.8705,121.573
Isabela,,16.8706,121.572
Isabela,,16.8707,121.564
Isabela,,121.574,121.564
Isabela,,121.614,121.564
Isabela,,16.8709,121.573
Isabela,,122.1021,121.573
Isabela,,16.871,121.569
Isabela,,16.8712,121.576
Isabela,,16.8713,121.57
Isabela,,121.573,121.57
Isabela,,16.8714,121.57
Isabela,,121.571,121.57
Isabela,,121.572,121.57
Isabela,,121.573,121.57
Isabela,,121.762,121.57
Isabela,,121.7623,121.57
Isabela,,16.8715,121.569
Isabela,,121.57,121.569
Isabela,,121.572,121.569
Isabela,,16.8716,121.569
Isabela,,121.571,121.569
Isabela,,16.8717,121.574
Isabela,,121.581,121.574
Isabela,,16.8718,121.572
Isabela,,121.574,121.572
Isabela,,16.8719,121.569
Isabela,,16.872,121.561
Isabela,,121.568,121.561
Isabela,,121.569,121.561
Isabela,,121.571,121.561
Isabela,,121.572,121.561
Isabela,,16.8721,121.571
Isabela,,16.8722,121.572
Isabela,,16.8725,121.57
Isabela,,121.572,121.57
Isabela,,16.8728,121.57
Isabela,,16.8729,121.571
Isabela,,16.873,121.583
Isabela,,16.8734,121.576
Isabela,,121.642,121.576
Isabela,,16.8735,121.575
Isabela,,16.8737,121.572
Isabela,,16.8739,121.7024
Isabela,,16.874,121.576
Isabela,,16.8743,121.582
Isabela,,16.8745,121.569
Isabela,,121.57,121.569
Isabela,,121.583,121.569
Isabela,,16.8746,121.579
Isabela,,16.8749,121.583
Isabela,,16.8751,121.634
Isabela,,16.8754,121.571
Isabela,,121.572,121.571
Isabela,,16.8757,121.57
Isabela,,16.8759,121.549
Isabela,,121.57,121.549
Isabela,,16.8763,121.549
Isabela,,16.8765,121.569
Isabela,,16.8766,121.567
Isabela,,16.8767,121.594
Isabela,,16.8769,121.637
Isabela,,16.877,121.568
Isabela,,16.8772,121.57
Isabela,,16.8777,121.57
Isabela,,16.8778,121.655
Isabela,,16.878,121.637
Isabela,,16.8782,121.655
Isabela,,16.8785,121.557
Isabela,,16.8789,121.646
Isabela,,16.8792,121.648
Isabela,,16.8803,121.5848
Isabela,,16.8825,122.124
Isabela,,16.8828,121.635
Isabela,,16.8838,121.575
Isabela,,16.8839,121.596
Isabela,,16.8841,121.779
Isabela,,121.7794,121.779
Isabela,,16.8845,121.572
Isabela,,16.8846,121.573
Isabela,,16.8848,121.637
Isabela,,16.8854,121.8928
Isabela,,16.8856,121.8164
Isabela,,16.8857,121.567
Isabela,,16.8862,121.627
Isabela,,16.8864,121.7965
Isabela,,121.797,121.7965
Isabela,,16.8868,121.604
Isabela,,16.8869,121.569
Isabela,,121.584,121.569
Isabela,,121.638,121.569
Isabela,,16.8875,121.626
Isabela,,121.628,121.626
Isabela,,16.8879,122.044
Isabela,,16.8881,121.584
Isabela,,16.8882,121.603
Isabela,,16.8886,121.589
Isabela,,16.8887,121.579
Isabela,,16.8889,121.587
Isabela,,16.8891,121.588
Isabela,,16.8892,121.581
Isabela,,16.8895,121.589
Isabela,,16.8897,121.586
Isabela,,121.628,121.586
Isabela,,16.8898,121.6326
Isabela,,121.633,121.6326
Isabela,,16.8899,121.587
Isabela,,121.61,121.587
Isabela,,16.8901,121.577
Isabela,,16.8903,121.585
Isabela,,16.8904,121.584
Isabela,,16.8906,121.579
Isabela,,121.613,121.579
Isabela,,16.8907,121.585
Isabela,,121.588,121.585
Isabela,,121.61,121.585
Isabela,,16.8908,121.587
Isabela,,121.589,121.587
Isabela,,121.7252,121.587
Isabela,,16.8911,121.62
Isabela,,121.6204,121.62
Isabela,,16.8912,121.611
Isabela,,16.8915,121.584
Isabela,,16.892,121.611
Isabela,,16.8924,121.612
Isabela,,16.8926,121.595
Isabela,,16.8934,121.586
Isabela,,121.607,121.586
Isabela,,16.8935,121.574
Isabela,,16.8936,121.575
Isabela,,121.586,121.575
Isabela,,16.8939,121.571
Isabela,,121.586,121.571
Isabela,,16.8941,121.596
Isabela,,16.8942,121.586
Isabela,,16.8944,121.574
Isabela,,16.8946,121.586
Isabela,,16.8947,121.595
Isabela,,16.895,121.57
Isabela,,121.584,121.57
Isabela,,16.8951,121.601
Isabela,,121.6012,121.601
Isabela,,16.8952,121.654
Isabela,,16.8954,121.605
Isabela,,16.8958,121.574
Isabela,,16.8959,121.599
Isabela,,16.896,121.606
Isabela,,16.8961,121.573
Isabela,,16.8963,121.597
Isabela,,16.8964,121.596
Isabela,,16.8967,121.596
Isabela,,16.8972,122.0601
Isabela,,16.8974,121.573
Isabela,,16.8975,121.607
Isabela,,16.8979,121.613
Isabela,,16.898,121.601
Isabela,,121.625,121.601
Isabela,,16.8988,121.599
Isabela,,16.8989,121.6
Isabela,,121.602,121.6
Isabela,,16.8991,121.7099
Isabela,,16.8995,121.7509
Isabela,,121.751,121.7509
Isabela,,16.8996,121.599
Isabela,,121.6,121.599
Isabela,,121.601,121.599
Isabela,,16.8997,121.602
Isabela,,16.8998,121.58
Isabela,,16.9,121.579
Isabela,,121.6183,121.579
Isabela,,16.9001,121.8689
Isabela,,16.9007,121.573
Isabela,,16.9011,121.614
Isabela,,16.9017,121.571
Isabela,,16.9022,121.615
Isabela,,16.9025,121.574
Isabela,,16.9065,121.607
Isabela,,16.9068,121.595
Isabela,,16.9077,121.643
Isabela,,16.9129,121.6041
Isabela,,16.9142,121.8093
Isabela,,16.9151,121.615
Isabela,,16.9163,121.759
Isabela,,16.9178,121.614
Isabela,,16.9181,121.734
Isabela,,16.92,121.602
Isabela,,16.9211,121.7167
Isabela,,121.717,121.7167
Isabela,,16.9223,121.601
Isabela,,16.9228,121.782
Isabela,,121.7822,121.782
Isabela,,16.9278,121.6625
Isabela,,121.663,121.6625
Isabela,,16.9279,122.1258
Isabela,,16.9334,122.007
Isabela,,16.9354,121.6939
Isabela,,121.694,121.6939
Isabela,,122.0728,121.6939
Isabela,,16.9362,121.8139
Isabela,,16.937,121.9416
Isabela,,16.9394,121.6711
Isabela,,16.9421,121.8121
Isabela,,16.9437,121.6383
Isabela,,16.948,121.999
Isabela,,16.9494,121.8249
Isabela,,16.9534,121.711
Isabela,,16.9547,121.7338
Isabela,,16.9561,122.07
Isabela,,16.9573,121.681
Isabela,,121.6811,121.681
Isabela,,16.9574,121.6689
Isabela,,16.9598,121.8157
Isabela,,16.9616,121.6939
Isabela,,16.9646,121.73
Isabela,,16.9647,122.1902
Isabela,,16.9701,121.614
Isabela,,16.9795,122.0607
Isabela,,16.9799,122.07
Isabela,,16.9874,121.7553
Isabela,,16.9883,121.5863
Isabela,,16.9899,121.67
Isabela,,16.9905,121.8525
Isabela,,16.9916,121.9729
Isabela,,16.9966,121.6426
Isabela,,121.643,121.6426
Isabela,,16.9972,121.6954
Isabela,,17.0007,121.6001
Isabela,,17.0031,121.665
Isabela,,121.6654,121.665
Isabela,,17.0054,121.6825
Isabela,,121.683,121.6825
Isabela,,17.0101,121.9416
Isabela,,17.0144,121.5786
Isabela,,17.0193,121.617
Isabela,,17.0329,121.9302
Isabela,,17.0344,121.862
Isabela,,17.0386,121.762
Isabela,,17.0447,121.848
Isabela,,17.0563,121.751
Isabela,,17.0569,121.6112
Isabela,,17.0583,121.782
Isabela,,17.0584,121.782
Isabela,,17.0586,121.783
Isabela,,17.0592,121.783
Isabela,,17.0594,121.783
Isabela,,17.0607,121.789
Isabela,,17.0614,121.79
Isabela,,17.0619,121.791
Isabela,,17.0622,121.791
Isabela,,17.0625,121.791
Isabela,,17.0627,121.5887
Isabela,,17.0632,121.788
Isabela,,17.0633,121.788
Isabela,,17.0636,121.788
Isabela,,17.0638,121.789
Isabela,,17.0639,121.789
Isabela,,17.064,121.781
Isabela,,17.0643,121.789
Isabela,,17.0645,121.789
Isabela,,17.0652,121.782
Isabela,,17.0667,121.783
Isabela,,17.067,121.792
Isabela,,17.0673,121.783
Isabela,,121.787,121.783
Isabela,,17.0677,121.796
Isabela,,17.068,121.785
Isabela,,121.795,121.785
Isabela,,17.0683,121.782
Isabela,,121.788,121.782
Isabela,,17.0684,121.795
Isabela,,17.0685,121.781
Isabela,,17.0686,121.787
Isabela,,17.0687,121.795
Isabela,,17.0689,121.6483
Isabela,,17.069,121.797
Isabela,,17.0691,121.787
Isabela,,121.791,121.787
Isabela,,17.0692,121.782
Isabela,,17.0693,121.785
Isabela,,17.0694,121.794
Isabela,,121.797,121.794
Isabela,,17.0695,121.783
Isabela,,121.788,121.783
Isabela,,121.7936,121.783
Isabela,,17.0697,121.782
Isabela,,121.786,121.782
Isabela,,17.0698,121.791
Isabela,,121.794,121.791
Isabela,,17.0699,121.796
Isabela,,17.07,121.784
Isabela,,17.0701,121.794
Isabela,,17.0702,121.796
Isabela,,121.798,121.796
Isabela,,121.896,121.796
Isabela,,17.0703,121.789
Isabela,,17.0705,121.786
Isabela,,17.0706,121.783
Isabela,,17.0708,121.798
Isabela,,17.0709,121.795
Isabela,,17.071,121.793
Isabela,,17.0712,121.791
Isabela,,121.795,121.791
Isabela,,17.0716,121.79
Isabela,,121.798,121.79
Isabela,,121.801,121.79
Isabela,,17.0717,121.8
Isabela,,17.0719,121.798
Isabela,,121.799,121.798
Isabela,,17.0721,121.789
Isabela,,17.0723,121.799
Isabela,,17.0724,121.791
Isabela,,121.8,121.791
Isabela,,17.0726,121.789
Isabela,,17.0727,121.752
Isabela,,17.0731,121.79
Isabela,,121.799,121.79
Isabela,,17.0733,121.754
Isabela,,17.0734,121.753
Isabela,,121.796,121.753
Isabela,,121.8,121.753
Isabela,,121.801,121.753
Isabela,,17.0735,121.753
Isabela,,121.792,121.753
Isabela,,17.0736,121.753
Isabela,,121.754,121.753
Isabela,,121.79,121.753
Isabela,,121.8,121.753
Isabela,,121.803,121.753
Isabela,,17.0737,121.744
Isabela,,121.79,121.744
Isabela,,17.0738,121.6198
Isabela,,121.791,121.6198
Isabela,,17.0739,121.795
Isabela,,121.802,121.795
Isabela,,17.074,121.745
Isabela,,17.0741,121.752
Isabela,,121.791,121.752
Isabela,,121.799,121.752
Isabela,,17.0742,121.752
Isabela,,17.0743,121.79
Isabela,,121.7905,121.79
Isabela,,17.0744,121.6768
Isabela,,121.795,121.6768
Isabela,,17.0745,121.744
Isabela,,121.748,121.744
Isabela,,121.799,121.744
Isabela,,17.0746,121.745
Isabela,,121.8,121.745
Isabela,,17.0747,121.749
Isabela,,121.804,121.749
Isabela,,17.0748,121.802
Isabela,,17.0749,121.79
Isabela,,17.075,121.792
Isabela,,17.0751,121.744
Isabela,,121.793,121.744
Isabela,,121.794,121.744
Isabela,,17.0752,121.791
Isabela,,121.805,121.791
Isabela,,17.0753,121.791
Isabela,,17.0754,121.801
Isabela,,17.0757,121.748
Isabela,,17.0758,121.801
Isabela,,17.076,121.747
Isabela,,17.0761,121.747
Isabela,,121.754,121.747
Isabela,,17.0763,121.743
Isabela,,121.747,121.743
Isabela,,121.753,121.743
Isabela,,121.755,121.743
Isabela,,17.0764,121.6654
Isabela,,121.749,121.6654
Isabela,,17.0765,121.746
Isabela,,17.0766,121.745
Isabela,,17.0768,121.743
Isabela,,17.077,121.751
Isabela,,121.754,121.751
Isabela,,121.758,121.751
Isabela,,17.0771,121.745
Isabela,,17.0772,121.757
Isabela,,17.0773,121.75
Isabela,,121.751,121.75
Isabela,,17.0774,121.747
Isabela,,121.749,121.747
Isabela,,121.75,121.747
Isabela,,17.0775,121.746
Isabela,,121.749,121.746
Isabela,,17.0776,121.745
